date,temperature
2016-02-11T14:10:17+00:00,3.408432531
2016-02-11T14:10:34+00:00,3.440607834
2016-02-11T14:11:05+00:00,3.440607834
2016-02-11T14:11:29+00:00,3.440607834
2016-02-11T14:11:56+00:00,3.451332855
2016-02-11T14:12:23+00:00,3.451332855
2016-02-11T14:12:52+00:00,3.419157553
2016-02-11T14:13:17+00:00,3.408432531
2016-02-11T14:13:47+00:00,3.39770751
2016-02-11T14:14:16+00:00,3.354806948
2016-02-11T14:14:45+00:00,3.322631645
2016-02-11T14:15:15+00:00,3.322631645
2016-02-11T14:15:39+00:00,3.322631645
2016-02-11T14:16:06+00:00,3.311906624
2016-02-11T14:16:30+00:00,3.311906624
2016-02-11T14:16:53+00:00,3.311906624
2016-02-11T14:17:21+00:00,3.311906624
2016-02-11T14:17:47+00:00,3.322631645
2016-02-11T14:18:19+00:00,3.322631645
2016-02-11T14:18:48+00:00,3.311906624
2016-02-11T14:19:19+00:00,3.322631645
2016-02-11T14:19:51+00:00,3.344081926
2016-02-11T14:20:21+00:00,3.354806948
2016-02-11T14:20:41+00:00,3.676559973
2016-02-11T14:21:01+00:00,4.094838667
2016-02-11T14:21:31+00:00,4.534567642
2016-02-11T14:21:46+00:00,4.791970062
2016-02-11T14:21:58+00:00,4.995746899
2016-02-11T14:22:28+00:00,5.499826717
2016-02-11T14:22:57+00:00,5.961005974
2016-02-11T14:23:27+00:00,6.454360294
2016-02-11T14:23:56+00:00,6.894089031
2016-02-11T14:24:22+00:00,7.301643181
2016-02-11T14:24:52+00:00,7.76282196
2016-02-11T14:25:21+00:00,8.170375633
2016-02-11T14:25:49+00:00,8.535029221
2016-02-11T14:26:20+00:00,8.910407829
2016-02-11T14:26:53+00:00,9.264335442
2016-02-11T14:27:13+00:00,9.489562798
2016-02-11T14:27:27+00:00,9.650439072
2016-02-11T14:27:56+00:00,9.940016556
2016-02-11T14:28:27+00:00,10.21886997
2016-02-11T14:28:51+00:00,10.4548214
2016-02-11T14:29:13+00:00,10.64787369
2016-02-11T14:29:44+00:00,10.92672615
2016-02-11T14:30:13+00:00,11.13050251
2016-02-11T14:31:27+00:00,12.26736336
2016-02-11T14:32:04+00:00,12.3638895
2016-02-11T14:32:40+00:00,12.49258976
2016-02-11T14:33:17+00:00,12.63201694
2016-02-11T14:33:54+00:00,12.7821682
2016-02-11T14:34:31+00:00,12.91086941
2016-02-11T14:35:08+00:00,13.0073946
2016-02-11T14:35:45+00:00,13.09319572
2016-02-11T14:36:21+00:00,13.17899685
2016-02-11T14:36:58+00:00,13.29697208
2016-02-11T14:37:35+00:00,13.43639927
2016-02-11T14:38:15+00:00,13.72597675
2016-02-11T14:38:33+00:00,13.8010519
2016-02-11T14:39:02+00:00,13.90830307
2016-02-11T14:39:31+00:00,14.02627926
2016-02-11T14:40:00+00:00,14.14425545
2016-02-11T14:40:25+00:00,14.24078159
2016-02-11T14:40:56+00:00,14.33730679
2016-02-11T14:41:23+00:00,14.41238289
2016-02-11T14:41:53+00:00,14.50890903
2016-02-11T14:42:07+00:00,14.5410841
2016-02-11T14:42:46+00:00,14.62688427
2016-02-11T14:43:18+00:00,14.75558548
2016-02-11T14:43:48+00:00,14.81993656
2016-02-11T14:44:17+00:00,14.89501171
2016-02-11T14:44:47+00:00,14.95936279
2016-02-11T14:45:17+00:00,15.0129879
