date,temperature
2016-02-11T14:10:19+00:00,3.290456343
2016-02-11T14:10:38+00:00,3.290456343
2016-02-11T14:11:00+00:00,3.301181364
2016-02-11T14:11:27+00:00,3.301181364
2016-02-11T14:11:53+00:00,3.311906624
2016-02-11T14:12:18+00:00,3.301181364
2016-02-11T14:12:47+00:00,3.311906624
2016-02-11T14:13:16+00:00,3.311906624
2016-02-11T14:13:39+00:00,3.301181364
2016-02-11T14:13:57+00:00,3.311906624
2016-02-11T14:14:20+00:00,3.322631645
2016-02-11T14:14:41+00:00,3.311906624
2016-02-11T14:15:00+00:00,3.322631645
2016-02-11T14:15:23+00:00,3.311906624
2016-02-11T14:15:43+00:00,3.311906624
2016-02-11T14:16:12+00:00,3.301181364
2016-02-11T14:16:36+00:00,3.322631645
2016-02-11T14:16:57+00:00,3.311906624
2016-02-11T14:17:19+00:00,3.311906624
2016-02-11T14:17:48+00:00,3.311906624
2016-02-11T14:18:12+00:00,3.311906624
2016-02-11T14:18:37+00:00,3.301181364
2016-02-11T14:19:03+00:00,3.311906624
2016-02-11T14:19:27+00:00,3.311906624
2016-02-11T14:19:56+00:00,3.301181364
2016-02-11T14:20:32+00:00,3.322631645
2016-02-11T14:21:00+00:00,3.311906624
2016-02-11T14:21:22+00:00,3.311906624
2016-02-11T14:21:44+00:00,3.311906624
2016-02-11T14:22:10+00:00,3.311906624
2016-02-11T14:22:38+00:00,3.301181364
2016-02-11T14:23:08+00:00,3.322631645
2016-02-11T14:23:26+00:00,3.311906624
2016-02-11T14:23:54+00:00,3.311906624
2016-02-11T14:24:18+00:00,3.301181364
2016-02-11T14:24:46+00:00,3.290456343
2016-02-11T14:25:10+00:00,3.290456343
2016-02-11T14:25:33+00:00,3.290456343
2016-02-11T14:25:51+00:00,3.279731321
2016-02-11T14:26:19+00:00,3.279731321
2016-02-11T14:26:39+00:00,3.269006062
2016-02-11T14:27:04+00:00,3.279731321
2016-02-11T14:27:31+00:00,3.279731321
2016-02-11T14:27:57+00:00,3.269006062
2016-02-11T14:28:22+00:00,3.269006062
2016-02-11T14:28:41+00:00,3.269006062
2016-02-11T14:29:08+00:00,3.269006062
2016-02-11T14:29:37+00:00,3.269006062
2016-02-11T14:30:04+00:00,3.279731321
2016-02-11T14:31:26+00:00,3.290456343
2016-02-11T14:31:31+00:00,3.279731321
2016-02-11T14:31:54+00:00,3.279731321
2016-02-11T14:32:21+00:00,3.279731321
2016-02-11T14:32:48+00:00,3.269006062
2016-02-11T14:33:16+00:00,3.269006062
2016-02-11T14:33:43+00:00,3.247556019
2016-02-11T14:34:10+00:00,3.269006062
2016-02-11T14:34:38+00:00,3.290456343
2016-02-11T14:35:05+00:00,3.311906624
2016-02-11T14:35:32+00:00,3.344081688
2016-02-11T14:36:00+00:00,3.354806948
2016-02-11T14:36:27+00:00,3.365531969
2016-02-11T14:36:54+00:00,3.37625699
2016-02-11T14:37:26+00:00,3.408432293
2016-02-11T14:38:41+00:00,3.440607595
2016-02-11T14:39:06+00:00,3.440607595
2016-02-11T14:39:32+00:00,3.440607595
2016-02-11T14:39:57+00:00,3.440607595
2016-02-11T14:40:22+00:00,3.440607595
2016-02-11T14:40:47+00:00,3.440607595
2016-02-11T14:41:12+00:00,3.440607595
2016-02-11T14:41:37+00:00,3.419157553
2016-02-11T14:42:02+00:00,3.429882574
2016-02-11T14:42:27+00:00,3.419157553
2016-02-11T14:42:52+00:00,3.440607595
2016-02-11T14:43:17+00:00,3.933962154
2016-02-11T14:43:33+00:00,4.234264898
2016-02-11T14:43:54+00:00,4.867045689
2016-02-11T14:44:24+00:00,5.607077408
2016-02-11T14:44:50+00:00,6.229132938
2016-02-11T14:45:26+00:00,6.926264572
2016-02-11T14:45:41+00:00,7.333818245
2016-02-11T14:46:01+00:00,7.752096939
2016-02-11T14:46:17+00:00,8.063124943
2016-02-11T14:46:32+00:00,8.37415247
2016-02-11T14:46:54+00:00,8.770981121
2016-02-11T14:47:19+00:00,9.199985313
2016-02-11T14:47:43+00:00,9.607538986
2016-02-11T14:48:13+00:00,10.02581768
2016-02-11T14:48:33+00:00,10.18669395
2016-02-11T14:49:02+00:00,10.25104504
2016-02-11T14:49:30+00:00,10.24032001
2016-02-11T14:49:42+00:00,10.19741898
2016-02-11T14:49:56+00:00,10.14379387
2016-02-11T14:50:24+00:00,10.00436764
2016-02-11T14:50:44+00:00,9.875666428
2016-02-11T14:51:13+00:00,9.682614136
2016-02-11T14:51:31+00:00,9.553912926
2016-02-11T14:52:00+00:00,9.296511459
2016-02-11T14:52:23+00:00,9.103459167
2016-02-11T14:52:41+00:00,8.964032936
2016-02-11T14:53:03+00:00,8.803156662
2016-02-11T14:53:19+00:00,8.770981121
2016-02-11T14:53:34+00:00,8.7602561
2016-02-11T14:53:59+00:00,8.803156662
2016-02-11T14:54:16+00:00,8.878232288
2016-02-11T14:54:40+00:00,9.006933498
2016-02-11T14:54:58+00:00,9.146359253
2016-02-11T14:55:19+00:00,9.350136566
2016-02-11T14:55:37+00:00,9.532462883
2016-02-11T14:55:55+00:00,9.704065132
2016-02-11T14:56:18+00:00,9.929291534
2016-02-11T14:56:32+00:00,10.09016781
2016-02-11T14:56:42+00:00,10.208144
2016-02-11T14:56:59+00:00,10.40119629
2016-02-11T14:57:28+00:00,10.72294884
2016-02-11T14:57:49+00:00,10.95890121
2016-02-11T14:58:09+00:00,11.16267757
2016-02-11T14:58:36+00:00,11.37717991
2016-02-11T14:59:05+00:00,11.45225601
2016-02-11T14:59:19+00:00,11.43080502
2016-02-11T14:59:32+00:00,11.40935497
2016-02-11T15:00:01+00:00,11.28065376
2016-02-11T15:00:22+00:00,11.16267757
2016-02-11T15:00:48+00:00,10.95890121
2016-02-11T15:01:14+00:00,10.73367386
2016-02-11T15:01:42+00:00,10.49772148
2016-02-11T15:02:05+00:00,10.27249508
2016-02-11T15:02:34+00:00,10.02581768
2016-02-11T15:03:01+00:00,9.779140282
2016-02-11T15:03:26+00:00,9.553912926
2016-02-11T15:03:54+00:00,9.317961502
2016-02-11T15:04:17+00:00,9.146359253
2016-02-11T15:04:33+00:00,9.039109039
2016-02-11T15:04:42+00:00,9.01765852
2016-02-11T15:05:06+00:00,8.985482979
2016-02-11T15:05:31+00:00,9.028383541
2016-02-11T15:05:59+00:00,9.157084274
2016-02-11T15:06:25+00:00,9.317961502
2016-02-11T15:06:52+00:00,9.543187904
2016-02-11T15:07:17+00:00,9.671889114
2016-02-11T15:07:40+00:00,9.725515175
2016-02-11T15:08:05+00:00,9.725515175
2016-02-11T15:08:32+00:00,9.671889114
2016-02-11T15:08:57+00:00,9.586088943
2016-02-11T15:09:15+00:00,9.51101284
2016-02-11T15:09:29+00:00,9.51101284
2016-02-11T15:09:38+00:00,9.51101284
2016-02-11T15:10:02+00:00,9.553912926
2016-02-11T15:10:18+00:00,9.596813965
2016-02-11T15:10:33+00:00,9.661164093
2016-02-11T15:10:49+00:00,9.757690239
2016-02-11T15:11:01+00:00,9.864941406
2016-02-11T15:11:20+00:00,10.0365427
2016-02-11T15:11:44+00:00,10.29394512
2016-02-11T15:11:55+00:00,10.44409637
2016-02-11T15:12:09+00:00,10.61569767
2016-02-11T15:12:36+00:00,10.66932373
2016-02-11T15:12:58+00:00,10.59424763
2016-02-11T15:13:30+00:00,10.37974625
2016-02-11T15:13:54+00:00,10.15451889
2016-02-11T15:14:54+00:00,9.628989029
2016-02-11T15:15:24+00:00,9.414486694
2016-02-11T15:15:51+00:00,9.242885399
2016-02-11T15:16:14+00:00,9.092734146
2016-02-11T15:16:40+00:00,8.931857872
2016-02-11T15:16:59+00:00,8.813881683
2016-02-11T15:17:22+00:00,8.653004932
2016-02-11T15:17:46+00:00,8.50285368
2016-02-11T15:18:16+00:00,8.309801865
2016-02-11T15:18:45+00:00,8.106025028
2016-02-11T15:19:06+00:00,7.966598797
2016-02-11T15:19:21+00:00,7.880798149
2016-02-11T15:19:36+00:00,7.805722523
2016-02-11T15:20:00+00:00,7.730646896
2016-02-11T15:20:18+00:00,7.677021313
2016-02-11T15:20:40+00:00,7.677021313
2016-02-11T15:20:56+00:00,8.363427448
2016-02-11T15:21:10+00:00,8.88895731
2016-02-11T15:21:32+00:00,9.596813965
2016-02-11T15:22:01+00:00,10.2832201
2016-02-11T15:22:29+00:00,10.86237507
2016-02-11T15:22:47+00:00,11.2484787
2016-02-11T15:23:02+00:00,11.55950623
2016-02-11T15:23:18+00:00,11.84908466
2016-02-11T15:23:39+00:00,12.24591331
2016-02-11T15:24:09+00:00,12.73926716
2016-02-11T15:24:11+00:00,12.77144222
2016-02-11T15:24:24+00:00,13.02884464
2016-02-11T15:24:39+00:00,13.26479702
2016-02-11T15:25:07+00:00,13.69380074
2016-02-11T15:25:31+00:00,14.0477293
2016-02-11T15:26:00+00:00,14.44455795
2016-02-11T15:26:27+00:00,14.77703552
2016-02-11T15:26:45+00:00,15.0129879
2016-02-11T15:27:05+00:00,15.24894028
2016-02-11T15:27:25+00:00,15.46344261
2016-02-11T15:27:53+00:00,15.76374512
2016-02-11T15:28:21+00:00,16.0533226
2016-02-11T15:28:50+00:00,16.32145004
2016-02-11T15:29:15+00:00,16.53595238
2016-02-11T15:29:44+00:00,16.78262882
2016-02-11T15:30:19+00:00,17.0400322
2016-02-11T15:30:34+00:00,17.14728241
2016-02-11T15:30:52+00:00,17.31888466
2016-02-11T15:31:17+00:00,17.51193504
2016-02-11T15:31:45+00:00,17.71571236
2016-02-11T15:32:10+00:00,17.87658958
2016-02-11T15:32:35+00:00,18.00528984
2016-02-11T15:33:04+00:00,18.133992
2016-02-11T15:33:28+00:00,18.21979218
2016-02-11T15:33:57+00:00,18.32704239
2016-02-11T15:34:27+00:00,18.41284447
2016-02-11T15:34:51+00:00,18.48791962
2016-02-11T15:35:20+00:00,18.57371979
2016-02-11T15:35:50+00:00,18.63807182
2016-02-11T15:36:25+00:00,18.71314697
2016-02-11T15:36:37+00:00,18.74532204
2016-02-11T15:36:50+00:00,18.78822212
2016-02-11T15:37:16+00:00,18.85257225
2016-02-11T15:37:42+00:00,18.91692429
2016-02-11T15:38:08+00:00,18.95982437
2016-02-11T15:38:37+00:00,19.01344948
2016-02-11T15:39:03+00:00,19.07779961
