date,temperature
2016-02-11T14:10:09+00:00,3.054504204
2016-02-11T14:10:27+00:00,3.065229464
2016-02-11T14:10:38+00:00,3.054504204
2016-02-11T14:11:01+00:00,3.065229464
2016-02-11T14:11:24+00:00,3.097404766
2016-02-11T14:11:49+00:00,3.086679506
2016-02-11T14:12:20+00:00,3.097404766
2016-02-11T14:12:47+00:00,3.097404766
2016-02-11T14:13:16+00:00,3.118854809
2016-02-11T14:13:37+00:00,3.075954485
2016-02-11T14:14:07+00:00,3.075954485
2016-02-11T14:14:28+00:00,3.075954485
2016-02-11T14:14:50+00:00,3.075954485
2016-02-11T14:15:18+00:00,3.065229464
2016-02-11T14:15:43+00:00,3.065229464
2016-02-11T14:16:02+00:00,3.043779182
2016-02-11T14:16:30+00:00,3.054504204
2016-02-11T14:17:00+00:00,3.043779182
2016-02-11T14:17:27+00:00,3.054504204
2016-02-11T14:17:56+00:00,3.054504204
2016-02-11T14:18:23+00:00,3.054504204
2016-02-11T14:18:42+00:00,3.043779182
2016-02-11T14:19:06+00:00,3.054504204
2016-02-11T14:19:32+00:00,3.054504204
2016-02-11T14:19:58+00:00,3.065229464
2016-02-11T14:20:22+00:00,3.054504204
2016-02-11T14:20:37+00:00,3.065229464
2016-02-11T14:20:49+00:00,3.054504204
2016-02-11T14:21:17+00:00,3.075954485
2016-02-11T14:21:42+00:00,3.065229464
2016-02-11T14:22:07+00:00,3.065229464
2016-02-11T14:22:34+00:00,3.065229464
2016-02-11T14:23:00+00:00,3.065229464
2016-02-11T14:23:23+00:00,3.054504204
2016-02-11T14:23:51+00:00,3.043779182
2016-02-11T14:24:21+00:00,3.033054161
2016-02-11T14:24:51+00:00,3.022328901
2016-02-11T14:25:21+00:00,3.01160388
2016-02-11T14:25:42+00:00,3.01160388
2016-02-11T14:26:11+00:00,3.000878859
2016-02-11T14:26:40+00:00,3.000878859
2016-02-11T14:27:03+00:00,3.000878859
2016-02-11T14:27:18+00:00,2.990153599
2016-02-11T14:27:33+00:00,2.979428577
2016-02-11T14:28:01+00:00,2.990153599
2016-02-11T14:28:19+00:00,2.990153599
2016-02-11T14:28:43+00:00,3.408432531
2016-02-11T14:29:10+00:00,5.038647461
2016-02-11T14:29:32+00:00,6.314934063
2016-02-11T14:30:05+00:00,7.89152317
2016-02-11T14:31:21+00:00,12.18156223
2016-02-11T14:31:46+00:00,12.39606457
2016-02-11T14:32:12+00:00,12.61056595
2016-02-11T14:32:37+00:00,12.87869339
2016-02-11T14:33:02+00:00,13.38277321
2016-02-11T14:33:28+00:00,13.81177692
2016-02-11T14:33:53+00:00,14.23005562
2016-02-11T14:34:18+00:00,14.42310791
2016-02-11T14:34:44+00:00,14.65906029
2016-02-11T14:35:09+00:00,14.81993656
2016-02-11T14:35:34+00:00,15.04516392
2016-02-11T14:36:00+00:00,15.38836651
2016-02-11T14:36:25+00:00,15.74229507
2016-02-11T14:36:50+00:00,16.09622269
2016-02-11T14:37:16+00:00,16.38580112
2016-02-11T14:37:41+00:00,16.54667645
2016-02-11T14:38:06+00:00,16.7719038
2016-02-11T14:38:32+00:00,17.0185812
2016-02-11T14:38:57+00:00,17.29743366
2016-02-11T14:40:02+00:00,17.84441357
2016-02-11T14:40:16+00:00,17.96239071
2016-02-11T14:40:45+00:00,18.15544109
2016-02-11T14:40:56+00:00,18.24124317
2016-02-11T14:41:36+00:00,18.49864559
2016-02-11T14:41:53+00:00,18.59517078
2016-02-11T14:42:24+00:00,18.7989481
2016-02-11T14:42:48+00:00,18.93837337
2016-02-11T14:43:14+00:00,19.05635052
2016-02-11T14:43:40+00:00,19.18505077
2016-02-11T14:44:05+00:00,19.31375294
2016-02-11T14:44:35+00:00,19.43172817
2016-02-11T14:45:01+00:00,19.53898029
2016-02-11T14:45:28+00:00,19.64623051
2016-02-11T14:45:40+00:00,19.69985561
2016-02-11T14:45:49+00:00,19.73203068
2016-02-11T14:46:09+00:00,19.80710773
2016-02-11T14:46:27+00:00,19.86073284
2016-02-11T14:46:57+00:00,19.96798306
2016-02-11T14:47:27+00:00,20.0430582
2016-02-11T14:47:45+00:00,20.10741024
2016-02-11T14:48:03+00:00,20.16103535
2016-02-11T14:48:30+00:00,20.22538548
2016-02-11T14:48:59+00:00,20.31118565
2016-02-11T14:49:17+00:00,20.35408764
2016-02-11T14:49:44+00:00,20.41843777
2016-02-11T14:50:14+00:00,20.51496296
2016-02-11T14:50:37+00:00,20.56858807
2016-02-11T14:50:52+00:00,20.59003811
2016-02-11T14:51:10+00:00,20.6329401
2016-02-11T14:51:35+00:00,20.68656521
2016-02-11T14:51:54+00:00,20.74019032
2016-02-11T14:52:24+00:00,20.7830904
2016-02-11T14:52:55+00:00,20.83671551
2016-02-11T14:53:13+00:00,20.85816555
2016-02-11T14:53:34+00:00,20.8796175
2016-02-11T14:54:00+00:00,20.92251759
2016-02-11T14:54:30+00:00,20.96541767
2016-02-11T14:54:48+00:00,20.98686771
2016-02-11T14:55:14+00:00,21.01904278
2016-02-11T14:55:43+00:00,21.06194286
2016-02-11T14:56:06+00:00,21.06194286
2016-02-11T14:56:31+00:00,21.08339291
2016-02-11T14:57:03+00:00,21.11556797
2016-02-11T14:57:27+00:00,21.13701801
2016-02-11T14:57:56+00:00,21.16919498
2016-02-11T14:58:25+00:00,21.19064503
2016-02-11T14:58:53+00:00,21.20137005
2016-02-11T14:59:19+00:00,21.20137005
