date,temperature
2016-02-10T14:10:05+00:00,3.097404528
2016-02-10T14:10:31+00:00,3.108129549
2016-02-10T14:12:11+00:00,3.108129549
2016-02-10T14:12:44+00:00,3.108129549
2016-02-10T14:13:18+00:00,3.118854809
2016-02-10T14:13:54+00:00,3.118854809
2016-02-10T14:14:08+00:00,3.118854809
2016-02-10T14:14:32+00:00,3.108129549
2016-02-10T14:14:58+00:00,3.108129549
2016-02-10T14:15:27+00:00,3.108129549
2016-02-10T14:15:54+00:00,3.108129549
2016-02-10T14:16:26+00:00,3.097404528
2016-02-10T14:16:54+00:00,3.118854809
2016-02-10T14:17:26+00:00,3.097404528
2016-02-10T14:17:57+00:00,3.097404528
2016-02-10T14:18:28+00:00,3.097404528
2016-02-10T14:18:59+00:00,3.097404528
2016-02-10T14:19:30+00:00,3.097404528
2016-02-10T14:20:01+00:00,3.086679506
2016-02-10T14:20:34+00:00,3.086679506
2016-02-10T14:21:04+00:00,3.086679506
2016-02-10T14:21:33+00:00,3.097404528
2016-02-10T14:22:03+00:00,3.097404528
2016-02-10T14:22:31+00:00,3.097404528
2016-02-10T14:23:02+00:00,3.086679506
2016-02-10T14:23:40+00:00,3.097404528
2016-02-10T14:24:11+00:00,3.075954247
2016-02-10T14:24:25+00:00,3.086679506
2016-02-10T14:24:41+00:00,3.086679506
2016-02-10T14:25:13+00:00,3.086679506
2016-02-10T14:25:44+00:00,3.086679506
2016-02-10T14:26:16+00:00,3.097404528
2016-02-10T14:26:45+00:00,3.086679506
2016-02-10T14:27:12+00:00,3.086679506
2016-02-10T14:27:42+00:00,3.075954247
2016-02-10T14:28:12+00:00,3.097404528
2016-02-10T14:28:43+00:00,3.086679506
2016-02-10T14:29:14+00:00,3.097404528
2016-02-10T14:29:44+00:00,3.086679506
2016-02-10T14:30:15+00:00,3.086679506
2016-02-10T14:30:42+00:00,3.075954247
2016-02-10T14:31:12+00:00,3.086679506
2016-02-10T14:31:43+00:00,3.086679506
2016-02-10T14:32:12+00:00,3.075954247
2016-02-10T14:32:41+00:00,3.086679506
2016-02-10T14:33:00+00:00,3.097404528
2016-02-10T14:33:19+00:00,3.097404528
2016-02-10T14:33:49+00:00,3.086679506
2016-02-10T14:34:17+00:00,3.086679506
2016-02-10T14:34:46+00:00,3.086679506
2016-02-10T14:35:17+00:00,3.086679506
2016-02-10T14:35:46+00:00,3.108129549
2016-02-10T14:36:16+00:00,3.108129549
2016-02-10T14:36:43+00:00,3.097404528
2016-02-10T14:36:59+00:00,3.108129549
2016-02-10T14:37:19+00:00,3.108129549
2016-02-10T14:37:50+00:00,3.108129549
2016-02-10T14:38:19+00:00,3.108129549
2016-02-10T14:38:50+00:00,3.097404528
2016-02-10T14:39:16+00:00,3.118854809
2016-02-10T14:39:45+00:00,3.12957983
2016-02-10T14:40:14+00:00,3.118854809
2016-02-10T14:40:43+00:00,3.12957983
2016-02-10T14:41:14+00:00,3.118854809
2016-02-10T14:41:44+00:00,3.118854809
2016-02-10T14:42:15+00:00,3.118854809
2016-02-10T14:42:46+00:00,3.118854809
2016-02-10T14:43:15+00:00,3.108129549
2016-02-10T14:43:45+00:00,3.108129549
2016-02-10T14:44:13+00:00,3.108129549
2016-02-10T14:44:43+00:00,3.108129549
2016-02-10T14:44:59+00:00,3.108129549
2016-02-10T14:45:17+00:00,3.108129549
2016-02-10T14:45:48+00:00,3.108129549
2016-02-10T14:46:19+00:00,3.118854809
2016-02-10T14:46:50+00:00,3.108129549
2016-02-10T14:47:20+00:00,3.108129549
2016-02-10T14:47:48+00:00,3.108129549
2016-02-10T14:48:18+00:00,3.118854809
2016-02-10T14:48:47+00:00,3.097404528
2016-02-10T14:49:07+00:00,3.118854809
2016-02-10T14:49:36+00:00,3.108129549
2016-02-10T14:50:06+00:00,3.097404528
2016-02-10T14:50:37+00:00,3.086679506
2016-02-10T14:51:08+00:00,3.065229225
2016-02-10T14:51:38+00:00,3.054504204
2016-02-10T14:52:08+00:00,3.022328901
2016-02-10T14:52:40+00:00,3.00087862
2016-02-10T14:53:08+00:00,3.00087862
2016-02-10T14:53:37+00:00,2.990153599
2016-02-10T14:54:06+00:00,2.979428577
2016-02-10T14:54:36+00:00,2.990153599
2016-02-10T14:55:05+00:00,2.990153599
2016-02-10T14:55:36+00:00,2.979428577
2016-02-10T14:56:06+00:00,3.00087862
2016-02-10T14:56:33+00:00,2.990153599
2016-02-10T14:57:04+00:00,2.990153599
2016-02-10T14:57:35+00:00,3.00087862
2016-02-10T14:58:03+00:00,2.979428577
2016-02-10T14:58:34+00:00,3.01160388
2016-02-10T14:59:03+00:00,3.01160388
2016-02-10T14:59:32+00:00,3.00087862
2016-02-10T15:00:52+00:00,7.076415825
2016-02-10T15:01:17+00:00,8.11675005
2016-02-10T15:01:46+00:00,8.974757957
2016-02-10T15:02:19+00:00,9.746965218
2016-02-10T15:02:49+00:00,10.44409637
2016-02-10T15:03:19+00:00,11.06615238
2016-02-10T15:03:50+00:00,11.63458233
2016-02-10T15:04:22+00:00,12.16011219
2016-02-10T15:04:53+00:00,12.66419201
2016-02-10T15:05:22+00:00,13.10392075
2016-02-10T15:05:36+00:00,13.31842308
2016-02-10T15:05:54+00:00,13.57582455
2016-02-10T15:06:21+00:00,13.95120316
2016-02-10T15:06:48+00:00,14.27295666
2016-02-10T15:07:17+00:00,14.62688427
2016-02-10T15:07:48+00:00,14.99153786
2016-02-10T15:08:18+00:00,15.31329041
2016-02-10T15:08:43+00:00,15.57069283
2016-02-10T15:09:05+00:00,15.79592018
2016-02-10T15:09:32+00:00,16.04259758
2016-02-10T15:09:58+00:00,16.27854996
2016-02-10T15:10:23+00:00,16.49305134
2016-02-10T15:10:54+00:00,16.73972874
2016-02-10T15:11:24+00:00,16.97568016
2016-02-10T15:11:50+00:00,17.16873245
2016-02-10T15:12:19+00:00,17.36178474
2016-02-10T15:12:47+00:00,17.55483704
2016-02-10T15:13:17+00:00,17.75861244
2016-02-10T15:13:44+00:00,17.94093971
2016-02-10T15:14:08+00:00,18.06963997
2016-02-10T15:14:38+00:00,18.24124222
2016-02-10T15:15:08+00:00,18.41284447
2016-02-10T15:15:32+00:00,18.5308197
2016-02-10T15:16:02+00:00,18.65952187
2016-02-10T15:16:26+00:00,18.7774971
2016-02-10T15:16:51+00:00,18.89547424
2016-02-10T15:17:10+00:00,18.98127441
2016-02-10T15:17:42+00:00,19.09924965
2016-02-10T15:18:12+00:00,19.20650177
2016-02-10T15:18:43+00:00,19.32447701
2016-02-10T15:19:14+00:00,19.4210041
2016-02-10T15:19:41+00:00,19.50680428
2016-02-10T15:20:04+00:00,19.5711544
2016-02-10T15:20:34+00:00,19.6676796
2016-02-10T15:21:05+00:00,19.75348167
2016-02-10T15:21:31+00:00,19.8178318
2016-02-10T15:22:02+00:00,19.90363197
2016-02-10T15:22:31+00:00,19.96798401
2016-02-10T15:22:55+00:00,20.01088409
2016-02-10T15:22:58+00:00,20.01088409
2016-02-10T15:23:42+00:00,20.17175941
2016-02-10T15:23:59+00:00,20.22538643
2016-02-10T15:24:28+00:00,20.33263664
2016-02-10T15:24:55+00:00,20.42916183
2016-02-10T15:25:18+00:00,20.50423889
2016-02-10T15:26:28+00:00,18.82039719
2016-02-10T15:26:54+00:00,17.7371624
2016-02-10T15:27:22+00:00,16.75045376
2016-02-10T15:27:37+00:00,16.25709896
2016-02-10T15:27:51+00:00,15.81737022
2016-02-10T15:28:20+00:00,14.99153786
2016-02-10T15:28:51+00:00,14.17643051
2016-02-10T15:29:21+00:00,13.46857433
2016-02-10T15:29:44+00:00,12.95376949
2016-02-10T15:30:10+00:00,12.42823963
2016-02-10T15:30:34+00:00,11.97778587
