date,temperature
2016-02-10T14:10:03+00:00,3.01160388
2016-02-10T14:10:25+00:00,3.022328901
2016-02-10T14:10:37+00:00,3.033054161
2016-02-10T14:11:08+00:00,3.022328901
2016-02-10T14:11:40+00:00,3.033054161
2016-02-10T14:12:10+00:00,3.043779182
2016-02-10T14:12:31+00:00,3.033054161
2016-02-10T14:12:47+00:00,3.022328901
2016-02-10T14:13:21+00:00,3.022328901
2016-02-10T14:13:33+00:00,3.022328901
2016-02-10T14:13:51+00:00,3.022328901
2016-02-10T14:14:13+00:00,3.022328901
2016-02-10T14:14:43+00:00,3.022328901
2016-02-10T14:15:11+00:00,3.000878859
2016-02-10T14:15:32+00:00,2.990153599
2016-02-10T14:16:01+00:00,2.990153599
2016-02-10T14:16:28+00:00,2.979428577
2016-02-10T14:16:57+00:00,2.979428577
2016-02-10T14:17:15+00:00,2.968703556
2016-02-10T14:17:43+00:00,2.968703556
2016-02-10T14:18:13+00:00,2.957978296
2016-02-10T14:18:41+00:00,2.957978296
2016-02-10T14:19:12+00:00,2.947253275
2016-02-10T14:19:42+00:00,2.947253275
2016-02-10T14:20:10+00:00,2.947253275
2016-02-10T14:20:40+00:00,2.936528254
2016-02-10T14:20:54+00:00,2.936528254
2016-02-10T14:21:09+00:00,2.947253275
2016-02-10T14:21:38+00:00,2.947253275
2016-02-10T14:22:07+00:00,2.925802994
2016-02-10T14:22:29+00:00,2.947253275
2016-02-10T14:23:00+00:00,2.968703556
2016-02-10T14:23:20+00:00,2.957978296
2016-02-10T14:23:45+00:00,2.957978296
2016-02-10T14:23:59+00:00,2.957978296
2016-02-10T14:24:15+00:00,2.957978296
2016-02-10T14:24:42+00:00,2.957978296
2016-02-10T14:25:07+00:00,2.947253275
2016-02-10T14:25:34+00:00,2.957978296
2016-02-10T14:25:59+00:00,2.968703556
2016-02-10T14:26:28+00:00,2.947253275
2016-02-10T14:26:47+00:00,2.947253275
2016-02-10T14:27:06+00:00,2.947253275
2016-02-10T14:27:34+00:00,2.947253275
2016-02-10T14:28:03+00:00,2.957978296
2016-02-10T14:28:33+00:00,2.936528254
2016-02-10T14:29:00+00:00,2.936528254
2016-02-10T14:29:26+00:00,2.936528254
2016-02-10T14:29:56+00:00,2.925802994
2016-02-10T14:30:22+00:00,2.936528254
2016-02-10T14:30:52+00:00,2.925802994
2016-02-10T14:31:16+00:00,2.925802994
2016-02-10T14:31:36+00:00,2.936528254
2016-02-10T14:32:05+00:00,2.925802994
2016-02-10T14:32:30+00:00,2.936528254
2016-02-10T14:33:01+00:00,2.957978296
2016-02-10T14:33:20+00:00,2.979428577
2016-02-10T14:33:50+00:00,2.990153599
2016-02-10T14:34:17+00:00,3.033054161
2016-02-10T14:34:37+00:00,3.033054161
2016-02-10T14:35:08+00:00,3.043779182
2016-02-10T14:35:38+00:00,3.022328901
2016-02-10T14:36:08+00:00,3.000878859
2016-02-10T14:36:34+00:00,2.979428577
2016-02-10T14:36:53+00:00,2.968703556
2016-02-10T14:37:16+00:00,2.957978296
